orthoID	genes
OG12867_0	TJP1,TJP1_B,TJP1_C,TJP1_D,TJP1_E,TJP1_F,TJP1_G,TJP1_H,TJP1_I,TJP1_J,TJP1_K,TJP1_L,TJP1_M,TJP1_N,TJP1_O,TJP1_P,TJP1_Q,TJP1_R,TJP1_S,TJP1_T
OG12868_0	TJP2,TJP2_B,TJP2_C,TJP2_D,TJP2_E,TJP2_F,TJP2_G,TJP2_H,TJP2_I,TJP2_J,TJP2_K,TJP2_L,TJP2_M,TJP2_N,TJP2_O,TJP2_P,TJP2_Q,TJP2_R,TJP2_S,TJP2_T
OG12869_0	TJP3,TJP3_B,TJP3_C,TJP3_D,TJP3_E,TJP3_F,TJP3_G,TJP3_H,TJP3_I,TJP3_J,TJP3_K,TJP3_L,TJP3_M,TJP3_N,TJP3_O,TJP3_P,TJP3_Q,TJP3_R,TJP3_S,TJP3_T
OG12870_0	TK1,TK1_B,TK1_C,TK1_D,TK1_E,TK1_F,TK1_G,TK1_H,TK1_I,TK1_J,TK1_K,TK1_L,TK1_M,TK1_N,TK1_O,TK1_P,TK1_Q,TK1_R,TK1_S,TK1_T
OG12871_0	TK2,TK2_B,TK2_C,TK2_D,TK2_E,TK2_F,TK2_G,TK2_H,TK2_I,TK2_J,TK2_K,TK2_L,TK2_M,TK2_N,TK2_O,TK2_P,TK2_Q,TK2_R,TK2_S,TK2_T
OG12872_0	TKT,TKT_B,TKT_C,TKT_D,TKT_E,TKT_F,TKT_G,TKT_H,TKT_I,TKT_J,TKT_K,TKT_L,TKT_M,TKT_N,TKT_O,TKT_P,TKT_Q,TKT_R,TKT_S,TKT_T
OG12873_0	TKTL1,TKTL1_B,TKTL1_C,TKTL1_D,TKTL1_E,TKTL1_F,TKTL1_G,TKTL1_H,TKTL1_I,TKTL1_J,TKTL1_K,TKTL1_L,TKTL1_M,TKTL1_N,TKTL1_O,TKTL1_P,TKTL1_Q,TKTL1_R,TKTL1_S,TKTL1_T
OG12874_0	TLCD1,TLCD1_B,TLCD1_C,TLCD1_D,TLCD1_E,TLCD1_F,TLCD1_G,TLCD1_H,TLCD1_I,TLCD1_J,TLCD1_K,TLCD1_L,TLCD1_M,TLCD1_N,TLCD1_O,TLCD1_P,TLCD1_Q,TLCD1_R,TLCD1_S,TLCD1_T
OG12875_0	TLCD2,TLCD2_B,TLCD2_C,TLCD2_D,TLCD2_E,TLCD2_F,TLCD2_G,TLCD2_H,TLCD2_I,TLCD2_J,TLCD2_K,TLCD2_L,TLCD2_M,TLCD2_N,TLCD2_O,TLCD2_P,TLCD2_Q,TLCD2_R,TLCD2_S,TLCD2_T
OG12876_0	TLE1,TLE1_B,TLE1_C,TLE1_D,TLE1_E,TLE1_F,TLE1_G,TLE1_H,TLE1_I,TLE1_J,TLE1_K,TLE1_L,TLE1_M,TLE1_N,TLE1_O,TLE1_P,TLE1_Q,TLE1_R,TLE1_S,TLE1_T
OG12877_0	TLE2,TLE2_B,TLE2_C,TLE2_D,TLE2_E,TLE2_F,TLE2_G,TLE2_H,TLE2_I,TLE2_J,TLE2_K,TLE2_L,TLE2_M,TLE2_N,TLE2_O,TLE2_P,TLE2_Q,TLE2_R,TLE2_S,TLE2_T
OG12878_0	TLE3,TLE3_B,TLE3_C,TLE3_D,TLE3_E,TLE3_F,TLE3_G,TLE3_H,TLE3_I,TLE3_J,TLE3_K,TLE3_L,TLE3_M,TLE3_N,TLE3_O,TLE3_P,TLE3_Q,TLE3_R,TLE3_S,TLE3_T
OG12879_0	TLE4,TLE4_B,TLE4_C,TLE4_D,TLE4_E,TLE4_F,TLE4_G,TLE4_H,TLE4_I,TLE4_J,TLE4_K,TLE4_L,TLE4_M,TLE4_N,TLE4_O,TLE4_P,TLE4_Q,TLE4_R,TLE4_S,TLE4_T
OG12880_0	TLE6,TLE6_B,TLE6_C,TLE6_D,TLE6_E,TLE6_F,TLE6_G,TLE6_H,TLE6_I,TLE6_J,TLE6_K,TLE6_L,TLE6_M,TLE6_N,TLE6_O,TLE6_P,TLE6_Q,TLE6_R,TLE6_S,TLE6_T
OG12881_0	TLK1,TLK1_B,TLK1_C,TLK1_D,TLK1_E,TLK1_F,TLK1_G,TLK1_H,TLK1_I,TLK1_J,TLK1_K,TLK1_L,TLK1_M,TLK1_N,TLK1_O,TLK1_P,TLK1_Q,TLK1_R,TLK1_S,TLK1_T
OG12882_0	TLK2,TLK2_B,TLK2_C,TLK2_D,TLK2_E,TLK2_F,TLK2_G,TLK2_H,TLK2_I,TLK2_J,TLK2_K,TLK2_L,TLK2_M,TLK2_N,TLK2_O,TLK2_P,TLK2_Q,TLK2_R,TLK2_S,TLK2_T
OG12883_0	TLL1,TLL1_B,TLL1_C,TLL1_D,TLL1_E,TLL1_F,TLL1_G,TLL1_H,TLL1_I,TLL1_J,TLL1_K,TLL1_L,TLL1_M,TLL1_N,TLL1_O,TLL1_P,TLL1_Q,TLL1_R,TLL1_S,TLL1_T
OG12884_0	TLN1,TLN1_B,TLN1_C,TLN1_D,TLN1_E,TLN1_F,TLN1_G,TLN1_H,TLN1_I,TLN1_J,TLN1_K,TLN1_L,TLN1_M,TLN1_N,TLN1_O,TLN1_P,TLN1_Q,TLN1_R,TLN1_S,TLN1_T
OG12885_0	TLN2,TLN2_B,TLN2_C,TLN2_D,TLN2_E,TLN2_F,TLN2_G,TLN2_H,TLN2_I,TLN2_J,TLN2_K,TLN2_L,TLN2_M,TLN2_N,TLN2_O,TLN2_P,TLN2_Q,TLN2_R,TLN2_S,TLN2_T
OG12886_0	TLR10,TLR10_B,TLR10_C,TLR10_D,TLR10_E,TLR10_F,TLR10_G,TLR10_H,TLR10_I,TLR10_J,TLR10_K,TLR10_L,TLR10_M,TLR10_N,TLR10_O,TLR10_P,TLR10_Q,TLR10_R,TLR10_S,TLR10_T
OG12887_0	TLR3,TLR3_B,TLR3_C,TLR3_D,TLR3_E,TLR3_F,TLR3_G,TLR3_H,TLR3_I,TLR3_J,TLR3_K,TLR3_L,TLR3_M,TLR3_N,TLR3_O,TLR3_P,TLR3_Q,TLR3_R,TLR3_S,TLR3_T
OG12888_0	TLR5,TLR5_B,TLR5_C,TLR5_D,TLR5_E,TLR5_F,TLR5_G,TLR5_H,TLR5_I,TLR5_J,TLR5_K,TLR5_L,TLR5_M,TLR5_N,TLR5_O,TLR5_P,TLR5_Q,TLR5_R,TLR5_S,TLR5_T
OG12889_0	TLR6,TLR6_B,TLR6_C,TLR6_D,TLR6_E,TLR6_F,TLR6_G,TLR6_H,TLR6_I,TLR6_J,TLR6_K,TLR6_L,TLR6_M,TLR6_N,TLR6_O,TLR6_P,TLR6_Q,TLR6_R,TLR6_S,TLR6_T
OG12890_0	TLR7,TLR7_B,TLR7_C,TLR7_D,TLR7_E,TLR7_F,TLR7_G,TLR7_H,TLR7_I,TLR7_J,TLR7_K,TLR7_L,TLR7_M,TLR7_N,TLR7_O,TLR7_P,TLR7_Q,TLR7_R,TLR7_S,TLR7_T
OG12891_0	TLX3,TLX3_B,TLX3_C,TLX3_D,TLX3_E,TLX3_F,TLX3_G,TLX3_H,TLX3_I,TLX3_J,TLX3_K,TLX3_L,TLX3_M,TLX3_N,TLX3_O,TLX3_P,TLX3_Q,TLX3_R,TLX3_S,TLX3_T
OG12892_0	TM2D1,TM2D1_B,TM2D1_C,TM2D1_D,TM2D1_E,TM2D1_F,TM2D1_G,TM2D1_H,TM2D1_I,TM2D1_J,TM2D1_K,TM2D1_L,TM2D1_M,TM2D1_N,TM2D1_O,TM2D1_P,TM2D1_Q,TM2D1_R,TM2D1_S,TM2D1_T
OG12893_0	TM2D2,TM2D2_B,TM2D2_C,TM2D2_D,TM2D2_E,TM2D2_F,TM2D2_G,TM2D2_H,TM2D2_I,TM2D2_J,TM2D2_K,TM2D2_L,TM2D2_M,TM2D2_N,TM2D2_O,TM2D2_P,TM2D2_Q,TM2D2_R,TM2D2_S,TM2D2_T
OG12894_0	TM2D3,TM2D3_B,TM2D3_C,TM2D3_D,TM2D3_E,TM2D3_F,TM2D3_G,TM2D3_H,TM2D3_I,TM2D3_J,TM2D3_K,TM2D3_L,TM2D3_M,TM2D3_N,TM2D3_O,TM2D3_P,TM2D3_Q,TM2D3_R,TM2D3_S,TM2D3_T
OG12895_0	TM4SF1,TM4SF1_B,TM4SF1_C,TM4SF1_D,TM4SF1_E,TM4SF1_F,TM4SF1_G,TM4SF1_H,TM4SF1_I,TM4SF1_J,TM4SF1_K,TM4SF1_L,TM4SF1_M,TM4SF1_N,TM4SF1_O,TM4SF1_P,TM4SF1_Q,TM4SF1_R,TM4SF1_S,TM4SF1_T
OG12896_0	TM4SF18,TM4SF18_B,TM4SF18_C,TM4SF18_D,TM4SF18_E,TM4SF18_F,TM4SF18_G,TM4SF18_H,TM4SF18_I,TM4SF18_J,TM4SF18_K,TM4SF18_L,TM4SF18_M,TM4SF18_N,TM4SF18_O,TM4SF18_P,TM4SF18_Q,TM4SF18_R,TM4SF18_S,TM4SF18_T
OG12897_0	TM4SF20,TM4SF20_B,TM4SF20_C,TM4SF20_D,TM4SF20_E,TM4SF20_F,TM4SF20_G,TM4SF20_H,TM4SF20_I,TM4SF20_J,TM4SF20_K,TM4SF20_L,TM4SF20_M,TM4SF20_N,TM4SF20_O,TM4SF20_P,TM4SF20_Q,TM4SF20_R,TM4SF20_S,TM4SF20_T
OG12898_0	TM4SF4,TM4SF4_B,TM4SF4_C,TM4SF4_D,TM4SF4_E,TM4SF4_F,TM4SF4_G,TM4SF4_H,TM4SF4_I,TM4SF4_J,TM4SF4_K,TM4SF4_L,TM4SF4_M,TM4SF4_N,TM4SF4_O,TM4SF4_P,TM4SF4_Q,TM4SF4_R,TM4SF4_S,TM4SF4_T
OG12899_0	TM6SF2,TM6SF2_B,TM6SF2_C,TM6SF2_D,TM6SF2_E,TM6SF2_F,TM6SF2_G,TM6SF2_H,TM6SF2_I,TM6SF2_J,TM6SF2_K,TM6SF2_L,TM6SF2_M,TM6SF2_N,TM6SF2_O,TM6SF2_P,TM6SF2_Q,TM6SF2_R,TM6SF2_S,TM6SF2_T
OG12900_0	TM7SF2,TM7SF2_B,TM7SF2_C,TM7SF2_D,TM7SF2_E,TM7SF2_F,TM7SF2_G,TM7SF2_H,TM7SF2_I,TM7SF2_J,TM7SF2_K,TM7SF2_L,TM7SF2_M,TM7SF2_N,TM7SF2_O,TM7SF2_P,TM7SF2_Q,TM7SF2_R,TM7SF2_S,TM7SF2_T
OG12901_0	TM7SF3,TM7SF3_B,TM7SF3_C,TM7SF3_D,TM7SF3_E,TM7SF3_F,TM7SF3_G,TM7SF3_H,TM7SF3_I,TM7SF3_J,TM7SF3_K,TM7SF3_L,TM7SF3_M,TM7SF3_N,TM7SF3_O,TM7SF3_P,TM7SF3_Q,TM7SF3_R,TM7SF3_S,TM7SF3_T
OG12902_0	TM9SF1,TM9SF1_B,TM9SF1_C,TM9SF1_D,TM9SF1_E,TM9SF1_F,TM9SF1_G,TM9SF1_H,TM9SF1_I,TM9SF1_J,TM9SF1_K,TM9SF1_L,TM9SF1_M,TM9SF1_N,TM9SF1_O,TM9SF1_P,TM9SF1_Q,TM9SF1_R,TM9SF1_S,TM9SF1_T
OG12903_0	TM9SF2,TM9SF2_B,TM9SF2_C,TM9SF2_D,TM9SF2_E,TM9SF2_F,TM9SF2_G,TM9SF2_H,TM9SF2_I,TM9SF2_J,TM9SF2_K,TM9SF2_L,TM9SF2_M,TM9SF2_N,TM9SF2_O,TM9SF2_P,TM9SF2_Q,TM9SF2_R,TM9SF2_S,TM9SF2_T
OG12904_0	TM9SF3,TM9SF3_B,TM9SF3_C,TM9SF3_D,TM9SF3_E,TM9SF3_F,TM9SF3_G,TM9SF3_H,TM9SF3_I,TM9SF3_J,TM9SF3_K,TM9SF3_L,TM9SF3_M,TM9SF3_N,TM9SF3_O,TM9SF3_P,TM9SF3_Q,TM9SF3_R,TM9SF3_S,TM9SF3_T
OG12905_0	TM9SF4,TM9SF4_B,TM9SF4_C,TM9SF4_D,TM9SF4_E,TM9SF4_F,TM9SF4_G,TM9SF4_H,TM9SF4_I,TM9SF4_J,TM9SF4_K,TM9SF4_L,TM9SF4_M,TM9SF4_N,TM9SF4_O,TM9SF4_P,TM9SF4_Q,TM9SF4_R,TM9SF4_S,TM9SF4_T
OG12906_0	TMA16,TMA16_B,TMA16_C,TMA16_D,TMA16_E,TMA16_F,TMA16_G,TMA16_H,TMA16_I,TMA16_J,TMA16_K,TMA16_L,TMA16_M,TMA16_N,TMA16_O,TMA16_P,TMA16_Q,TMA16_R,TMA16_S,TMA16_T
OG12907_0	TMBIM1,TMBIM1_B,TMBIM1_C,TMBIM1_D,TMBIM1_E,TMBIM1_F,TMBIM1_G,TMBIM1_H,TMBIM1_I,TMBIM1_J,TMBIM1_K,TMBIM1_L,TMBIM1_M,TMBIM1_N,TMBIM1_O,TMBIM1_P,TMBIM1_Q,TMBIM1_R,TMBIM1_S,TMBIM1_T
OG12908_0	TMBIM4,TMBIM4_B,TMBIM4_C,TMBIM4_D,TMBIM4_E,TMBIM4_F,TMBIM4_G,TMBIM4_H,TMBIM4_I,TMBIM4_J,TMBIM4_K,TMBIM4_L,TMBIM4_M,TMBIM4_N,TMBIM4_O,TMBIM4_P,TMBIM4_Q,TMBIM4_R,TMBIM4_S,TMBIM4_T
OG12909_0	TMBIM6,TMBIM6_B,TMBIM6_C,TMBIM6_D,TMBIM6_E,TMBIM6_F,TMBIM6_G,TMBIM6_H,TMBIM6_I,TMBIM6_J,TMBIM6_K,TMBIM6_L,TMBIM6_M,TMBIM6_N,TMBIM6_O,TMBIM6_P,TMBIM6_Q,TMBIM6_R,TMBIM6_S,TMBIM6_T
OG12910_0	TMC1,TMC1_B,TMC1_C,TMC1_D,TMC1_E,TMC1_F,TMC1_G,TMC1_H,TMC1_I,TMC1_J,TMC1_K,TMC1_L,TMC1_M,TMC1_N,TMC1_O,TMC1_P,TMC1_Q,TMC1_R,TMC1_S,TMC1_T
OG12911_0	TMC4,TMC4_B,TMC4_C,TMC4_D,TMC4_E,TMC4_F,TMC4_G,TMC4_H,TMC4_I,TMC4_J,TMC4_K,TMC4_L,TMC4_M,TMC4_N,TMC4_O,TMC4_P,TMC4_Q,TMC4_R,TMC4_S,TMC4_T
OG12912_0	TMC5,TMC5_B,TMC5_C,TMC5_D,TMC5_E,TMC5_F,TMC5_G,TMC5_H,TMC5_I,TMC5_J,TMC5_K,TMC5_L,TMC5_M,TMC5_N,TMC5_O,TMC5_P,TMC5_Q,TMC5_R,TMC5_S,TMC5_T
OG12913_0	TMC6,TMC6_B,TMC6_C,TMC6_D,TMC6_E,TMC6_F,TMC6_G,TMC6_H,TMC6_I,TMC6_J,TMC6_K,TMC6_L,TMC6_M,TMC6_N,TMC6_O,TMC6_P,TMC6_Q,TMC6_R,TMC6_S,TMC6_T
OG12914_0	TMC7,TMC7_B,TMC7_C,TMC7_D,TMC7_E,TMC7_F,TMC7_G,TMC7_H,TMC7_I,TMC7_J,TMC7_K,TMC7_L,TMC7_M,TMC7_N,TMC7_O,TMC7_P,TMC7_Q,TMC7_R,TMC7_S,TMC7_T
OG12915_0	TMCC1,TMCC1_B,TMCC1_C,TMCC1_D,TMCC1_E,TMCC1_F,TMCC1_G,TMCC1_H,TMCC1_I,TMCC1_J,TMCC1_K,TMCC1_L,TMCC1_M,TMCC1_N,TMCC1_O,TMCC1_P,TMCC1_Q,TMCC1_R,TMCC1_S,TMCC1_T
OG12916_0	TMCC2,TMCC2_B,TMCC2_C,TMCC2_D,TMCC2_E,TMCC2_F,TMCC2_G,TMCC2_H,TMCC2_I,TMCC2_J,TMCC2_K,TMCC2_L,TMCC2_M,TMCC2_N,TMCC2_O,TMCC2_P,TMCC2_Q,TMCC2_R,TMCC2_S,TMCC2_T
OG12917_0	TMCC3,TMCC3_B,TMCC3_C,TMCC3_D,TMCC3_E,TMCC3_F,TMCC3_G,TMCC3_H,TMCC3_I,TMCC3_J,TMCC3_K,TMCC3_L,TMCC3_M,TMCC3_N,TMCC3_O,TMCC3_P,TMCC3_Q,TMCC3_R,TMCC3_S,TMCC3_T
OG12918_0	TMCO1,TMCO1_B,TMCO1_C,TMCO1_D,TMCO1_E,TMCO1_F,TMCO1_G,TMCO1_H,TMCO1_I,TMCO1_J,TMCO1_K,TMCO1_L,TMCO1_M,TMCO1_N,TMCO1_O,TMCO1_P,TMCO1_Q,TMCO1_R,TMCO1_S,TMCO1_T
OG12919_0	TMCO3,TMCO3_B,TMCO3_C,TMCO3_D,TMCO3_E,TMCO3_F,TMCO3_G,TMCO3_H,TMCO3_I,TMCO3_J,TMCO3_K,TMCO3_L,TMCO3_M,TMCO3_N,TMCO3_O,TMCO3_P,TMCO3_Q,TMCO3_R,TMCO3_S,TMCO3_T
OG12920_0	TMCO4,TMCO4_B,TMCO4_C,TMCO4_D,TMCO4_E,TMCO4_F,TMCO4_G,TMCO4_H,TMCO4_I,TMCO4_J,TMCO4_K,TMCO4_L,TMCO4_M,TMCO4_N,TMCO4_O,TMCO4_P,TMCO4_Q,TMCO4_R,TMCO4_S,TMCO4_T
OG12921_0	TMCO6,TMCO6_B,TMCO6_C,TMCO6_D,TMCO6_E,TMCO6_F,TMCO6_G,TMCO6_H,TMCO6_I,TMCO6_J,TMCO6_K,TMCO6_L,TMCO6_M,TMCO6_N,TMCO6_O,TMCO6_P,TMCO6_Q,TMCO6_R,TMCO6_S,TMCO6_T
OG12922_0	TMCO7,TMCO7_B,TMCO7_C,TMCO7_D,TMCO7_E,TMCO7_F,TMCO7_G,TMCO7_H,TMCO7_I,TMCO7_J,TMCO7_K,TMCO7_L,TMCO7_M,TMCO7_N,TMCO7_O,TMCO7_P,TMCO7_Q,TMCO7_R,TMCO7_S,TMCO7_T
OG12923_0	TMED1,TMED1_B,TMED1_C,TMED1_D,TMED1_E,TMED1_F,TMED1_G,TMED1_H,TMED1_I,TMED1_J,TMED1_K,TMED1_L,TMED1_M,TMED1_N,TMED1_O,TMED1_P,TMED1_Q,TMED1_R,TMED1_S,TMED1_T
OG12924_0	TMED10,TMED10_B,TMED10_C,TMED10_D,TMED10_E,TMED10_F,TMED10_G,TMED10_H,TMED10_I,TMED10_J,TMED10_K,TMED10_L,TMED10_M,TMED10_N,TMED10_O,TMED10_P,TMED10_Q,TMED10_R,TMED10_S,TMED10_T
OG12925_0	TMED2,TMED2_B,TMED2_C,TMED2_D,TMED2_E,TMED2_F,TMED2_G,TMED2_H,TMED2_I,TMED2_J,TMED2_K,TMED2_L,TMED2_M,TMED2_N,TMED2_O,TMED2_P,TMED2_Q,TMED2_R,TMED2_S,TMED2_T
OG12926_0	TMED3,TMED3_B,TMED3_C,TMED3_D,TMED3_E,TMED3_F,TMED3_G,TMED3_H,TMED3_I,TMED3_J,TMED3_K,TMED3_L,TMED3_M,TMED3_N,TMED3_O,TMED3_P,TMED3_Q,TMED3_R,TMED3_S,TMED3_T
OG12927_0	TMED4,TMED4_B,TMED4_C,TMED4_D,TMED4_E,TMED4_F,TMED4_G,TMED4_H,TMED4_I,TMED4_J,TMED4_K,TMED4_L,TMED4_M,TMED4_N,TMED4_O,TMED4_P,TMED4_Q,TMED4_R,TMED4_S,TMED4_T
OG12928_0	TMED5,TMED5_B,TMED5_C,TMED5_D,TMED5_E,TMED5_F,TMED5_G,TMED5_H,TMED5_I,TMED5_J,TMED5_K,TMED5_L,TMED5_M,TMED5_N,TMED5_O,TMED5_P,TMED5_Q,TMED5_R,TMED5_S,TMED5_T
OG12929_0	TMED7,TMED7_B,TMED7_C,TMED7_D,TMED7_E,TMED7_F,TMED7_G,TMED7_H,TMED7_I,TMED7_J,TMED7_K,TMED7_L,TMED7_M,TMED7_N,TMED7_O,TMED7_P,TMED7_Q,TMED7_R,TMED7_S,TMED7_T
OG12930_0	TMED7-TICAM2,TMED7-TICAM2_B,TMED7-TICAM2_C,TMED7-TICAM2_D,TMED7-TICAM2_E,TMED7-TICAM2_F,TMED7-TICAM2_G,TMED7-TICAM2_H,TMED7-TICAM2_I,TMED7-TICAM2_J,TMED7-TICAM2_K,TMED7-TICAM2_L,TMED7-TICAM2_M,TMED7-TICAM2_N,TMED7-TICAM2_O,TMED7-TICAM2_P,TMED7-TICAM2_Q,TMED7-TICAM2_R,TMED7-TICAM2_S,TMED7-TICAM2_T
OG12931_0	TMED8,TMED8_B,TMED8_C,TMED8_D,TMED8_E,TMED8_F,TMED8_G,TMED8_H,TMED8_I,TMED8_J,TMED8_K,TMED8_L,TMED8_M,TMED8_N,TMED8_O,TMED8_P,TMED8_Q,TMED8_R,TMED8_S,TMED8_T
OG12932_0	TMED9,TMED9_B,TMED9_C,TMED9_D,TMED9_E,TMED9_F,TMED9_G,TMED9_H,TMED9_I,TMED9_J,TMED9_K,TMED9_L,TMED9_M,TMED9_N,TMED9_O,TMED9_P,TMED9_Q,TMED9_R,TMED9_S,TMED9_T
OG12933_0	TMEFF1,TMEFF1_B,TMEFF1_C,TMEFF1_D,TMEFF1_E,TMEFF1_F,TMEFF1_G,TMEFF1_H,TMEFF1_I,TMEFF1_J,TMEFF1_K,TMEFF1_L,TMEFF1_M,TMEFF1_N,TMEFF1_O,TMEFF1_P,TMEFF1_Q,TMEFF1_R,TMEFF1_S,TMEFF1_T
OG12934_0	TMEFF2,TMEFF2_B,TMEFF2_C,TMEFF2_D,TMEFF2_E,TMEFF2_F,TMEFF2_G,TMEFF2_H,TMEFF2_I,TMEFF2_J,TMEFF2_K,TMEFF2_L,TMEFF2_M,TMEFF2_N,TMEFF2_O,TMEFF2_P,TMEFF2_Q,TMEFF2_R,TMEFF2_S,TMEFF2_T
OG12935_0	TMEM100,TMEM100_B,TMEM100_C,TMEM100_D,TMEM100_E,TMEM100_F,TMEM100_G,TMEM100_H,TMEM100_I,TMEM100_J,TMEM100_K,TMEM100_L,TMEM100_M,TMEM100_N,TMEM100_O,TMEM100_P,TMEM100_Q,TMEM100_R,TMEM100_S,TMEM100_T
OG12936_0	TMEM101,TMEM101_B,TMEM101_C,TMEM101_D,TMEM101_E,TMEM101_F,TMEM101_G,TMEM101_H,TMEM101_I,TMEM101_J,TMEM101_K,TMEM101_L,TMEM101_M,TMEM101_N,TMEM101_O,TMEM101_P,TMEM101_Q,TMEM101_R,TMEM101_S,TMEM101_T
OG12937_0	TMEM102,TMEM102_B,TMEM102_C,TMEM102_D,TMEM102_E,TMEM102_F,TMEM102_G,TMEM102_H,TMEM102_I,TMEM102_J,TMEM102_K,TMEM102_L,TMEM102_M,TMEM102_N,TMEM102_O,TMEM102_P,TMEM102_Q,TMEM102_R,TMEM102_S,TMEM102_T
OG12938_0	TMEM104,TMEM104_B,TMEM104_C,TMEM104_D,TMEM104_E,TMEM104_F,TMEM104_G,TMEM104_H,TMEM104_I,TMEM104_J,TMEM104_K,TMEM104_L,TMEM104_M,TMEM104_N,TMEM104_O,TMEM104_P,TMEM104_Q,TMEM104_R,TMEM104_S,TMEM104_T
OG12939_0	TMEM105,TMEM105_B,TMEM105_C,TMEM105_D,TMEM105_E,TMEM105_F,TMEM105_G,TMEM105_H,TMEM105_I,TMEM105_J,TMEM105_K,TMEM105_L,TMEM105_M,TMEM105_N,TMEM105_O,TMEM105_P,TMEM105_Q,TMEM105_R,TMEM105_S,TMEM105_T
OG12940_0	TMEM106A,TMEM106A_B,TMEM106A_C,TMEM106A_D,TMEM106A_E,TMEM106A_F,TMEM106A_G,TMEM106A_H,TMEM106A_I,TMEM106A_J,TMEM106A_K,TMEM106A_L,TMEM106A_M,TMEM106A_N,TMEM106A_O,TMEM106A_P,TMEM106A_Q,TMEM106A_R,TMEM106A_S,TMEM106A_T
OG12941_0	TMEM106B,TMEM106B_B,TMEM106B_C,TMEM106B_D,TMEM106B_E,TMEM106B_F,TMEM106B_G,TMEM106B_H,TMEM106B_I,TMEM106B_J,TMEM106B_K,TMEM106B_L,TMEM106B_M,TMEM106B_N,TMEM106B_O,TMEM106B_P,TMEM106B_Q,TMEM106B_R,TMEM106B_S,TMEM106B_T
OG12942_0	TMEM106C,TMEM106C_B,TMEM106C_C,TMEM106C_D,TMEM106C_E,TMEM106C_F,TMEM106C_G,TMEM106C_H,TMEM106C_I,TMEM106C_J,TMEM106C_K,TMEM106C_L,TMEM106C_M,TMEM106C_N,TMEM106C_O,TMEM106C_P,TMEM106C_Q,TMEM106C_R,TMEM106C_S,TMEM106C_T
OG12943_0	TMEM107,TMEM107_B,TMEM107_C,TMEM107_D,TMEM107_E,TMEM107_F,TMEM107_G,TMEM107_H,TMEM107_I,TMEM107_J,TMEM107_K,TMEM107_L,TMEM107_M,TMEM107_N,TMEM107_O,TMEM107_P,TMEM107_Q,TMEM107_R,TMEM107_S,TMEM107_T
OG12944_0	TMEM108,TMEM108_B,TMEM108_C,TMEM108_D,TMEM108_E,TMEM108_F,TMEM108_G,TMEM108_H,TMEM108_I,TMEM108_J,TMEM108_K,TMEM108_L,TMEM108_M,TMEM108_N,TMEM108_O,TMEM108_P,TMEM108_Q,TMEM108_R,TMEM108_S,TMEM108_T
OG12945_0	TMEM109,TMEM109_B,TMEM109_C,TMEM109_D,TMEM109_E,TMEM109_F,TMEM109_G,TMEM109_H,TMEM109_I,TMEM109_J,TMEM109_K,TMEM109_L,TMEM109_M,TMEM109_N,TMEM109_O,TMEM109_P,TMEM109_Q,TMEM109_R,TMEM109_S,TMEM109_T
OG12946_0	TMEM11,TMEM11_B,TMEM11_C,TMEM11_D,TMEM11_E,TMEM11_F,TMEM11_G,TMEM11_H,TMEM11_I,TMEM11_J,TMEM11_K,TMEM11_L,TMEM11_M,TMEM11_N,TMEM11_O,TMEM11_P,TMEM11_Q,TMEM11_R,TMEM11_S,TMEM11_T
OG12947_0	TMEM110,TMEM110_B,TMEM110_C,TMEM110_D,TMEM110_E,TMEM110_F,TMEM110_G,TMEM110_H,TMEM110_I,TMEM110_J,TMEM110_K,TMEM110_L,TMEM110_M,TMEM110_N,TMEM110_O,TMEM110_P,TMEM110_Q,TMEM110_R,TMEM110_S,TMEM110_T
OG12948_0	TMEM111,TMEM111_B,TMEM111_C,TMEM111_D,TMEM111_E,TMEM111_F,TMEM111_G,TMEM111_H,TMEM111_I,TMEM111_J,TMEM111_K,TMEM111_L,TMEM111_M,TMEM111_N,TMEM111_O,TMEM111_P,TMEM111_Q,TMEM111_R,TMEM111_S,TMEM111_T
OG12949_0	TMEM114,TMEM114_B,TMEM114_C,TMEM114_D,TMEM114_E,TMEM114_F,TMEM114_G,TMEM114_H,TMEM114_I,TMEM114_J,TMEM114_K,TMEM114_L,TMEM114_M,TMEM114_N,TMEM114_O,TMEM114_P,TMEM114_Q,TMEM114_R,TMEM114_S,TMEM114_T
OG12950_0	TMEM115,TMEM115_B,TMEM115_C,TMEM115_D,TMEM115_E,TMEM115_F,TMEM115_G,TMEM115_H,TMEM115_I,TMEM115_J,TMEM115_K,TMEM115_L,TMEM115_M,TMEM115_N,TMEM115_O,TMEM115_P,TMEM115_Q,TMEM115_R,TMEM115_S,TMEM115_T
OG12951_0	TMEM116,TMEM116_B,TMEM116_C,TMEM116_D,TMEM116_E,TMEM116_F,TMEM116_G,TMEM116_H,TMEM116_I,TMEM116_J,TMEM116_K,TMEM116_L,TMEM116_M,TMEM116_N,TMEM116_O,TMEM116_P,TMEM116_Q,TMEM116_R,TMEM116_S,TMEM116_T
OG12952_0	TMEM117,TMEM117_B,TMEM117_C,TMEM117_D,TMEM117_E,TMEM117_F,TMEM117_G,TMEM117_H,TMEM117_I,TMEM117_J,TMEM117_K,TMEM117_L,TMEM117_M,TMEM117_N,TMEM117_O,TMEM117_P,TMEM117_Q,TMEM117_R,TMEM117_S,TMEM117_T
